idx,filename,fs,n_channels,n_samples,gt_angle_deg,srp_angle_deg,abs_err_deg,status
545,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0051.wav,16000,9,93156,36.720521876297326,136.0,99.27947812370269,ok
546,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0088.wav,16000,9,52405,36.720521876297326,90.5,53.77947812370269,ok
547,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0263.wav,16000,9,57418,36.72052187629734,31.499999999999993,5.22052187629734,ok
548,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0175.wav,16000,9,53685,36.72052187629733,111.0,74.27947812370266,ok
549,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0198.wav,16000,9,54805,36.72052187629733,44.99999999999999,8.27947812370266,ok
550,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0044.wav,16000,9,24082,36.72052187629732,0.0,36.72052187629731,ok
551,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0087.wav,16000,9,100810,34.501380166287014,315.0,79.50138016628699,ok
552,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0041.wav,16000,9,104650,34.50138016628702,314.0,80.50138016628705,ok
553,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0297.wav,16000,9,171832,34.50138016628701,270.0,124.50138016628699,ok
554,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0287.wav,16000,9,134778,34.50138016628702,44.99999999999999,10.49861983371298,ok
555,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0179.wav,16000,9,54725,34.50138016628701,135.0,100.49861983371301,ok
556,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0238.wav,16000,9,123459,34.50138016628702,135.0,100.49861983371295,ok
557,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0212.wav,16000,9,152698,34.50138016628701,0.0,34.50138016628699,ok
558,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0002.wav,16000,9,51125,34.501380166287014,270.0,124.50138016628705,ok
559,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0123.wav,16000,9,66246,34.501380166287014,46.50000000000001,11.998619833713008,ok
560,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0197.wav,16000,9,21522,34.50138016628701,180.0,145.498619833713,ok
561,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0164.wav,16000,9,44804,34.50138016628702,0.0,34.50138016628702,ok
562,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0222.wav,16000,9,210474,34.50138016628702,181.0,146.49861983371295,ok
563,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0013.wav,16000,9,176168,34.501380166287014,270.0,124.50138016628705,ok
564,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0249.wav,16000,9,84523,34.50138016628701,0.0,34.50138016628699,ok
565,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0206.wav,16000,9,20882,34.50138016628701,90.0,55.49861983371301,ok
566,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0242.wav,16000,9,208403,34.501380166287014,0.5,34.00138016628702,ok
567,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0097.wav,16000,9,156967,34.50138016628701,315.0,79.50138016628699,ok
568,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0028.wav,16000,9,113069,34.50138016628703,90.0,55.49861983371298,ok
569,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0250.wav,16000,9,170222,34.50138016628701,89.5,54.99861983371301,ok
570,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0165.wav,16000,9,53445,34.50138016628701,314.0,80.50138016628699,ok
571,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0257.wav,16000,9,113584,34.501380166287014,270.0,124.50138016628705,ok
572,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0096.wav,16000,9,95912,34.501380166287014,315.0,79.50138016628699,ok
573,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0142.wav,16000,9,40404,34.501380166287014,314.5,80.00138016628699,ok
574,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0042.wav,16000,9,69438,34.50138016628701,0.0,34.50138016628699,ok
575,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0209.wav,16000,9,65554,34.501380166287014,89.5,54.99861983371298,ok
576,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0166.wav,16000,9,14801,34.50138016628701,135.0,100.49861983371301,ok
577,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0022.wav,16000,9,58681,34.501380166287,270.0,124.50138016628699,ok
578,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0118.wav,16000,9,39684,34.501380166287014,135.0,100.49861983371295,ok
579,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0005.wav,16000,9,108775,34.50138016628703,135.0,100.49861983371295,ok
580,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0066.wav,16000,9,37283,34.501380166287014,135.0,100.49861983371295,ok
581,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0241.wav,16000,9,195459,34.50138016628701,315.0,79.50138016628699,ok
582,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0035.wav,16000,9,79243,34.501380166287014,315.0,79.50138016628699,ok
583,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0091.wav,16000,9,23896,34.50138016628701,135.0,100.49861983371301,ok
584,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0103.wav,16000,9,66539,34.501380166287014,135.0,100.49861983371295,ok
585,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0170.wav,16000,9,81022,34.501380166287014,180.49999999999997,145.99861983371295,ok
586,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0100.wav,16000,9,21042,34.50138016628701,315.0,79.50138016628699,ok
587,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0283.wav,16000,9,48164,34.501380166287014,0.0,34.50138016628702,ok
588,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0086.wav,16000,9,39204,34.501380166287014,180.0,145.49861983371295,ok
589,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0132.wav,16000,9,49364,34.501380166287014,180.0,145.49861983371295,ok
590,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0098.wav,16000,9,67766,34.50138016628701,0.0,34.50138016628699,ok
591,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0260.wav,16000,9,181468,34.50138016628701,90.0,55.49861983371301,ok
592,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0130.wav,16000,9,30403,34.50138016628702,135.5,100.99861983371295,ok
593,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0073.wav,16000,9,109468,34.50138016628703,180.0,145.49861983371295,ok
594,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0290.wav,16000,9,127612,34.50138016628701,359.5,35.00138016628699,ok
595,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0217.wav,16000,9,179795,34.50138016628701,0.5,34.00138016628699,ok
596,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0167.wav,16000,9,89786,34.501380166287014,185.99999999999997,151.49861983371295,ok
597,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0053.wav,16000,9,54200,34.50138016628701,88.5,53.99861983371301,ok
598,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0248.wav,16000,9,187353,34.501380166287014,111.5,76.99861983371295,ok
599,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0233.wav,16000,9,148592,34.501380166287014,135.0,100.49861983371295,ok
600,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0055.wav,16000,9,107192,14.296889332772553,68.0,53.70311066722746,ok
601,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0074.wav,16000,9,22882,14.296889332772542,224.99999999999997,149.2968893327726,ok
602,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0227.wav,16000,9,126040,14.29688933277254,135.0,120.70311066722746,ok
603,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0221.wav,16000,9,210092,14.29688933277255,135.5,121.20311066722746,ok
604,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0149.wav,16000,9,82470,14.29688933277255,180.0,165.70311066722746,ok
605,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0145.wav,16000,9,20322,14.296889332772544,25.5,11.203110667227463,ok
606,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0272.wav,16000,9,145544,14.296889332772542,135.0,120.70311066722746,ok
607,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0203.wav,16000,9,45462,14.296889332772544,44.99999999999999,30.703110667227463,ok
608,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0033.wav,16000,9,44404,14.296889332772546,90.0,75.70311066722746,ok
609,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0126.wav,16000,9,27522,14.296889332772546,180.0,165.70311066722746,ok
610,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0188.wav,16000,9,36768,14.296889332772544,315.5,58.79688933277254,ok
611,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0037.wav,16000,9,38572,14.296889332772546,135.0,120.70311066722746,ok
612,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0154.wav,16000,9,38324,14.296889332772546,270.0,104.29688933277254,ok
613,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0176.wav,16000,9,19842,14.296889332772544,66.0,51.70311066722746,ok
614,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0243.wav,16000,9,215284,14.296889332772553,44.99999999999999,30.703110667227435,ok
615,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0147.wav,16000,9,19682,14.296889332772544,135.0,120.70311066722746,ok
616,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0115.wav,16000,9,40644,14.296889332772546,180.0,165.70311066722746,ok
617,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0162.wav,16000,9,25282,14.296889332772546,316.0,58.29688933277254,ok
618,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0076.wav,16000,9,88009,14.296889332772553,314.5,59.79688933277254,ok
619,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0280.wav,16000,9,237668,14.296889332772544,315.0,59.29688933277254,ok
620,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0109.wav,16000,9,19042,14.296889332772544,315.0,59.29688933277254,ok
621,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0092.wav,16000,9,15441,14.296889332772546,44.99999999999999,30.703110667227463,ok
622,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0036.wav,16000,9,65997,14.296889332772547,344.5,29.796889332772537,ok
623,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0061.wav,16000,9,184072,14.296889332772542,135.0,120.70311066722746,ok
624,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0256.wav,16000,9,107733,14.29688933277255,0.0,14.296889332772537,ok
625,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0148.wav,16000,9,45507,14.296889332772544,135.0,120.70311066722746,ok
626,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0083.wav,16000,9,101841,14.296889332772547,315.0,59.29688933277254,ok
627,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0112.wav,16000,9,19682,14.296889332772544,90.0,75.70311066722746,ok
628,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0240.wav,16000,9,113931,14.296889332772553,269.5,104.7968893327726,ok
629,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0171.wav,16000,9,18801,14.296889332772544,339.5,34.79688933277254,ok
630,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0169.wav,16000,9,66041,14.296889332772546,91.0,76.70311066722746,ok
631,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0153.wav,16000,9,30785,14.296889332772546,89.5,75.20311066722746,ok
632,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0137.wav,16000,9,28082,14.296889332772546,1.0,13.296889332772537,ok
633,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0095.wav,16000,9,80906,14.29688933277255,224.99999999999997,149.2968893327726,ok
634,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0046.wav,16000,9,49320,14.296889332772546,269.5,104.79688933277254,ok
635,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0085.wav,16000,9,71838,14.296889332772553,315.0,59.29688933277254,ok
636,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0246.wav,16000,9,180143,14.296889332772542,192.0,177.70311066722746,ok
637,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0200.wav,16000,9,154486,14.296889332772544,135.0,120.70311066722746,ok
638,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0232.wav,16000,9,197272,14.29688933277254,44.99999999999999,30.703110667227463,ok
639,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0211.wav,16000,9,95919,14.29688933277255,268.0,106.29688933277254,ok
640,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0101.wav,16000,9,195326,14.296889332772542,135.0,120.70311066722746,ok
641,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0223.wav,16000,9,165296,14.296889332772544,224.49999999999997,149.7968893327726,ok
642,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0294.wav,16000,9,174569,14.29688933277254,135.5,121.20311066722746,ok
643,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0050.wav,16000,9,43133,14.296889332772546,315.0,59.29688933277254,ok
644,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0117.wav,16000,9,71306,14.296889332772553,0.0,14.296889332772565,ok
645,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0543.wav,16000,9,136000,100.64825261685564,45.5,55.14825261685564,ok
646,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0414.wav,16000,9,126720,100.64825261685564,224.99999999999997,124.35174738314436,ok
647,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0568.wav,16000,9,175760,100.6482526168556,89.5,11.148252616855586,ok
648,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0213.wav,16000,9,75440,100.64825261685564,0.0,100.64825261685564,ok
649,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0169.wav,16000,9,64480,100.64825261685564,135.0,34.35174738314436,ok
650,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0538.wav,16000,9,173200,100.6482526168556,111.5,10.851747383144414,ok
651,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0197.wav,16000,9,38240,100.64825261685564,292.5,168.14825261685564,ok
652,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0116.wav,16000,9,100566,100.64825261685564,135.0,34.35174738314436,ok
653,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0178.wav,16000,9,92160,100.64825261685564,137.0,36.35174738314436,ok
654,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0377.wav,16000,9,52400,100.64825261685564,45.5,55.14825261685564,ok
655,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0341.wav,16000,9,72800,100.64825261685564,0.5,100.14825261685564,ok
656,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0074.wav,16000,9,170250,100.6482526168556,315.0,145.6482526168556,ok
657,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0359.wav,16000,9,111120,100.64825261685564,269.5,168.85174738314436,ok
658,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0342.wav,16000,9,51760,100.64825261685564,136.0,35.35174738314436,ok
659,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0328.wav,16000,9,103040,100.64825261685564,180.0,79.35174738314436,ok
660,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0063.wav,16000,9,35842,100.64825261685564,135.5,34.85174738314436,ok
661,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0380.wav,16000,9,30400,100.64825261685564,91.0,9.648252616855643,ok
662,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0075.wav,16000,9,107766,100.64825261685564,90.0,10.648252616855643,ok
663,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0445.wav,16000,9,45360,100.64825261685564,180.0,79.35174738314436,ok
664,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0412.wav,16000,9,94320,100.64825261685564,0.0,100.64825261685564,ok
665,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0514.wav,16000,9,107440,100.64825261685564,309.5,151.14825261685564,ok
666,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0398.wav,16000,9,29760,100.64825261685564,226.0,125.35174738314436,ok
667,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0034.wav,16000,9,17601,100.64825261685564,27.0,73.64825261685564,ok
668,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0386.wav,16000,9,109440,100.64825261685564,315.0,145.64825261685564,ok
669,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0432.wav,16000,9,227200,100.64825261685564,135.0,34.35174738314436,ok
670,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0317.wav,16000,9,35440,100.64825261685564,179.0,78.35174738314436,ok
671,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0161.wav,16000,9,55680,100.64825261685564,338.5,122.14825261685564,ok
672,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0208.wav,16000,9,70320,100.64825261685564,29.999999999999996,70.64825261685564,ok
673,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0464.wav,16000,9,17600,100.64825261685564,359.0,101.64825261685564,ok
674,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0261.wav,16000,9,50560,100.64825261685564,292.5,168.14825261685564,ok
675,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0309.wav,16000,9,17760,100.64825261685564,27.5,73.14825261685564,ok
676,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0518.wav,16000,9,232320,100.64825261685564,135.5,34.85174738314436,ok
677,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0540.wav,16000,9,79200,100.64825261685564,269.0,168.35174738314436,ok
678,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0138.wav,16000,9,74484,100.64825261685564,135.0,34.35174738314436,ok
679,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0222.wav,16000,9,67520,100.64825261685564,111.5,10.851747383144357,ok
680,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0365.wav,16000,9,42800,100.64825261685564,111.5,10.851747383144357,ok
681,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0326.wav,16000,9,55440,100.64825261685564,0.5,100.14825261685564,ok
682,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0177.wav,16000,9,33040,100.64825261685564,112.0,11.351747383144357,ok
683,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0508.wav,16000,9,58240,100.64825261685564,113.0,12.351747383144357,ok
684,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0295.wav,16000,9,36240,100.64825261685564,90.0,10.648252616855643,ok
685,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0409.wav,16000,9,17760,100.64825261685564,332.0,128.64825261685564,ok
686,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0158.wav,16000,9,174240,100.6482526168556,234.99999999999994,134.35174738314436,ok
687,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0070.wav,16000,9,53923,100.64825261685564,90.0,10.648252616855643,ok
688,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0422.wav,16000,9,18560,100.64825261685564,335.0,125.64825261685564,ok
689,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0531.wav,16000,9,200160,100.6482526168556,340.5,120.14825261685559,ok
690,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0366.wav,16000,9,21360,100.64825261685564,44.99999999999999,55.64825261685564,ok
691,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0154.wav,16000,9,79840,100.64825261685564,315.0,145.64825261685564,ok
692,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0289.wav,16000,9,56000,100.64825261685564,111.5,10.851747383144357,ok
693,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0537.wav,16000,9,169680,100.6482526168556,89.5,11.148252616855586,ok
694,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0349.wav,16000,9,38880,100.64825261685564,269.0,168.35174738314436,ok
695,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0413.wav,16000,9,185920,100.6482526168556,201.99999999999997,101.35174738314436,ok
696,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0294.wav,16000,9,44480,100.64825261685564,89.5,11.148252616855643,ok
697,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0240.wav,16000,9,40880,100.64825261685564,180.0,79.35174738314436,ok
698,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0061.wav,16000,9,139288,100.64825261685564,135.0,34.35174738314436,ok
699,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0385.wav,16000,9,82960,100.64825261685564,292.0,168.64825261685564,ok
700,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0297.wav,16000,9,66080,100.64825261685564,224.99999999999997,124.35174738314436,ok
701,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0012.wav,16000,9,74324,100.64825261685564,332.0,128.64825261685564,ok
702,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0106.wav,16000,9,41842,100.64825261685564,110.5,9.851747383144357,ok
703,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0021.wav,16000,9,133208,116.54411750721488,135.0,18.455882492785122,ok
704,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0183.wav,16000,9,153920,116.54411750721486,179.0,62.45588249278512,ok
705,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0388.wav,16000,9,101040,116.54411750721482,0.0,116.54411750721482,ok
706,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0041.wav,16000,9,19441,116.54411750721484,291.5,174.95588249278518,ok
707,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0018.wav,16000,9,102966,116.54411750721484,136.0,19.45588249278518,ok
708,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0402.wav,16000,9,58640,116.54411750721482,199.49999999999997,82.95588249278512,ok
709,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0252.wav,16000,9,93040,116.54411750721484,291.0,174.45588249278518,ok
710,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0216.wav,16000,9,98320,116.54411750721484,135.0,18.45588249278518,ok
711,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0020.wav,16000,9,176171,116.5441175072149,90.0,26.544117507214906,ok
712,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0440.wav,16000,9,226640,116.54411750721488,90.5,26.044117507214878,ok
713,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0468.wav,16000,9,164640,116.5441175072149,136.0,19.455882492785094,ok
714,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0566.wav,16000,9,182640,116.54411750721488,44.5,72.04411750721488,ok
715,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0549.wav,16000,9,68240,116.54411750721482,224.99999999999997,108.45588249278512,ok
716,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0170.wav,16000,9,92880,116.54411750721484,165.0,48.45588249278518,ok
717,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0448.wav,16000,9,136560,116.5441175072149,199.0,82.45588249278512,ok
718,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0228.wav,16000,9,63200,116.54411750721484,358.0,118.54411750721482,ok
719,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0056.wav,16000,9,75044,116.5441175072148,291.0,174.45588249278518,ok
720,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0188.wav,16000,9,99120,116.54411750721482,136.0,19.45588249278518,ok
721,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0348.wav,16000,9,129920,116.54411750721488,90.0,26.544117507214878,ok
722,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0327.wav,16000,9,51760,116.54411750721484,315.0,161.54411750721482,ok
723,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0424.wav,16000,9,93200,116.54411750721484,0.0,116.54411750721484,ok
