energy,abs_error,is_failure
-2.714272,0.0,False
-3.0886095,0.0,False
-3.119395,0.0,False
-3.0136225,0.0,False
-2.6785772,0.0,False
-2.9902904,0.0,False
-3.2295282,0.0,False
-3.0540478,0.0,False
-3.2950687,0.0,False
-2.8165488,0.0,False
-3.1572447,0.0,False
-3.3164,0.0,False
-3.1911151,0.0,False
-2.9129183,0.0,False
-3.2821543,0.0,False
-3.5330296,0.0,False
-2.926693,0.0,False
-3.3091753,0.0,False
-3.1847236,0.0,False
-3.4835057,0.0,False
-3.265676,0.0,False
-3.4064455,0.0,False
-3.4264371,0.0,False
-3.3693252,0.0,False
-2.994936,0.0,False
-3.3504074,0.0,False
-3.3898017,0.0,False
-3.3356805,0.0,False
-3.2056148,0.5,False
-3.2664042,0.5,False
-3.158784,0.5,False
-3.3101804,0.5,False
-3.2548373,0.5,False
-3.1522305,0.5,False
-3.2730377,0.5,False
-2.191027,0.5,False
-3.215486,0.5,False
-3.2178407,1.5,False
-3.2990637,1.5,False
-3.1142442,0.5,False
-2.939153,0.5,False
-3.1656837,0.5,False
-3.0124888,0.5,False
-3.0018175,0.5,False
-2.9346092,0.5,False
-3.1708646,0.5,False
-2.5066273,0.5,False
-3.2356815,0.5,False
-3.1170268,1.5,False
-3.0452015,0.5,False
-3.207068,0.5,False
-3.3462994,1.5,False
-3.3339574,0.5,False
-3.2868001,0.5,False
-3.2307904,0.5,False
-2.9989004,0.5,False
-2.2905555,0.5,False
-2.5829568,0.5,False
-3.205714,0.5,False
-2.8649702,1.5,False
-3.1065404,0.5,False
-3.0033774,0.5,False
-3.0243456,0.5,False
-2.8618627,0.5,False
-3.1156588,0.5,False
-3.11,0.5,False
-3.0059597,0.5,False
-3.2398236,0.5,False
-3.1455486,0.5,False
-3.2632349,1.5,False
-3.0734558,0.5,False
-3.2198358,0.5,False
-2.9609528,0.5,False
-3.3558474,0.5,False
-3.0702684,0.5,False
-3.1502519,0.5,False
-2.9994726,0.5,False
-3.2848275,0.5,False
-3.2201924,0.5,False
-3.265045,0.5,False
-3.219081,0.5,False
-3.180149,0.5,False
-3.1272821,0.5,False
-2.8466449,0.5,False
-2.9621081,0.5,False
-3.0537426,0.5,False
-2.942906,0.5,False
-3.2309325,0.5,False
-3.0963433,0.5,False
-2.4396424,0.5,False
-3.2673924,0.5,False
-3.0107884,0.5,False
-2.7518806,0.5,False
-3.0407398,0.5,False
-3.0238817,0.5,False
-3.042768,0.5,False
-2.9080873,0.5,False
-3.2062619,0.5,False
-3.1115491,0.5,False
-3.093671,0.5,False
-2.959877,0.5,False
-3.0286248,2.0,False
-2.6171124,2.0,False
-3.5835052,2.0,False
-3.283429,1.0,False
-3.7811406,2.0,False
-3.6811306,2.0,False
-3.851547,2.0,False
-3.0002236,2.0,False
-3.1949384,2.0,False
-3.3982697,2.0,False
-3.438032,2.0,False
-3.3971934,2.0,False
-3.3747864,2.0,False
-3.477331,2.0,False
-3.4843142,2.0,False
-3.3366125,2.0,False
-3.2866879,2.0,False
-3.6306245,2.0,False
-3.6524727,2.0,False
-3.3524325,2.0,False
-3.9423952,2.0,False
-2.9391918,2.0,False
-3.5591505,2.0,False
-3.9434192,2.0,False
-3.5807683,2.0,False
-3.2323968,2.0,False
-3.4109175,1.0,False
-3.5839214,2.0,False
-3.5663292,2.0,False
-3.3497176,2.0,False
-3.0954566,2.0,False
-3.3280199,2.0,False
-3.4025378,1.0,False
-3.2387683,1.0,False
-3.6159315,2.0,False
-3.4317353,2.0,False
-3.2641346,2.0,False
-3.2455654,2.0,False
-3.7155,2.0,False
-3.4715524,2.0,False
-3.366962,2.0,False
-3.6096494,2.0,False
-3.2434516,2.0,False
-3.3542364,2.0,False
-3.6304772,2.0,False
-3.6627662,2.0,False
-3.163501,2.0,False
-3.5117092,2.0,False
-3.2095315,2.0,False
-3.7338438,1.0,False
-3.590881,2.0,False
-3.4558637,2.0,False
-3.4195843,2.0,False
-3.7361877,2.0,False
-3.1997683,1.0,False
-3.512048,1.0,False
-3.25782,2.0,False
-3.1549008,2.0,False
-3.201885,2.0,False
-3.1718357,1.0,False
-2.9216747,2.0,False
-3.3519244,2.0,False
-3.0321293,2.0,False
-3.5247538,2.0,False
-3.3812728,2.0,False
-3.2071025,2.0,False
-3.1240244,2.0,False
-2.1668327,1.0,False
-2.763855,1.0,False
-3.7271662,2.0,False
-3.6828547,1.0,False
-3.2594216,2.0,False
-3.1656024,1.044165447004616,False
-3.1071553,1.044165447004616,False
-2.4894216,1.044165447004616,False
-2.9201012,1.044165447004616,False
-3.036933,1.044165447004616,False
-3.3460612,1.044165447004616,False
-3.058587,1.044165447004616,False
-3.0076437,1.044165447004616,False
-2.9462647,1.044165447004616,False
-2.963716,0.955834552995384,False
-2.5949214,1.044165447004616,False
-3.016449,1.044165447004616,False
-2.9174383,1.044165447004616,False
-3.2360716,1.044165447004616,False
-3.1948032,1.044165447004616,False
-2.620376,1.044165447004616,False
-2.9923823,1.044165447004616,False
-3.0492916,1.044165447004616,False
-3.0904067,1.044165447004616,False
-2.3348277,0.955834552995384,False
-3.264348,1.044165447004616,False
-3.1004276,1.044165447004616,False
-2.8940547,1.044165447004616,False
-2.8398259,1.044165447004616,False
-2.8145506,1.044165447004616,False
-3.142415,1.044165447004616,False
-2.7362852,1.044165447004616,False
-3.2461193,1.044165447004616,False
-2.8309338,1.044165447004616,False
-3.0339494,1.044165447004616,False
-3.00533,1.044165447004616,False
-3.083303,1.044165447004616,False
-3.1612706,1.044165447004616,False
-2.3875241,1.044165447004616,False
-2.9390013,1.044165447004616,False
-2.9583323,1.044165447004616,False
-3.0352771,1.044165447004616,False
-2.9709823,1.044165447004616,False
-2.8701382,1.044165447004616,False
-1.975357,1.044165447004616,False
-2.990288,1.044165447004616,False
-2.816772,1.044165447004616,False
-2.9695554,1.044165447004616,False
-3.1587915,0.955834552995384,False
-3.3347418,1.044165447004616,False
-3.1469648,1.044165447004616,False
-3.1878507,1.044165447004616,False
-2.9587457,1.044165447004616,False
-2.4848185,0.957084428278705,False
-2.3458674,1.9570844282786766,False
-2.7249746,1.042915571721295,False
-2.7985554,1.0429155717213234,False
-2.691823,0.9570844282786766,False
-2.293138,0.04291557172132343,False
-2.8486423,0.957084428278705,False
-2.759503,0.9570844282786766,False
-2.8160388,0.957084428278705,False
-2.699373,1.9570844282787334,False
-2.363891,1.0429155717213234,False
-2.8697963,1.9570844282787334,False
-2.921437,0.957084428278705,False
-2.8877945,0.9570844282786766,False
-2.468495,1.9570844282786766,False
-2.8427014,0.9570844282786766,False
-2.7110207,0.957084428278705,False
-2.9927464,0.957084428278705,False
-2.7144198,1.0429155717213234,False
-2.9819698,0.9570844282787334,False
-2.9388335,0.957084428278705,False
-3.3355994,1.747084269731829,False
-2.9949698,1.747084269731829,False
-3.1450195,3.747084269731772,False
-3.042132,1.7470842697318005,False
-3.3054094,3.747084269731772,False
-2.8708827,1.7470842697318005,False
-3.3468368,0.747084269731829,False
-3.2695215,2.7470842697318005,False
-3.325585,1.747084269731829,False
-3.3056402,3.7470842697318005,False
-3.1371458,1.7470842697318005,False
-3.2404552,1.747084269731829,False
-3.2455895,1.7470842697318005,False
-3.0985346,3.747084269731829,False
-3.3382661,3.747084269731829,False
-3.160986,1.747084269731829,False
-3.1961174,1.7470842697318005,False
-3.2776098,3.747084269731829,False
-2.6207352,3.747084269731772,False
-2.9715528,1.7470842697318005,False
-3.2650537,1.747084269731829,False
-2.875567,1.7470842697318005,False
-3.5546265,1.747084269731829,False
-3.4073381,1.7470842697318005,False
-3.1982367,0.7470842697318005,False
-3.2015908,1.7470842697318005,False
-3.0316947,1.747084269731829,False
-3.3195446,1.7470842697318005,False
-3.029077,3.7470842697318005,False
-3.0341465,1.747084269731829,False
-3.1526215,1.7470842697318005,False
-3.5340245,3.747084269731829,False
-3.0812273,0.7470842697318005,False
-3.1199167,3.7470842697318005,False
-3.2296407,1.7470842697318005,False
-3.2154677,1.7470842697318005,False
-3.268509,3.7470842697318005,False
-3.3152058,1.7470842697318005,False
-2.8201725,3.7470842697318005,False
-3.2361748,1.7470842697318005,False
-3.1990213,3.7470842697318005,False
-3.0917883,1.7470842697318005,False
-3.231832,1.747084269731829,False
-2.963793,3.7470842697318005,False
-2.6004524,0.25291573026819947,False
-3.1650877,1.7470842697318005,False
-3.4260278,1.7470842697318005,False
-3.3735273,1.7470842697318005,False
-2.713919,3.7470842697318005,False
-3.1717794,1.7470842697318005,False
-3.231951,3.7470842697318005,False
-3.429904,1.7470842697318005,False
-3.1053538,3.7470842697318005,False
-3.1799889,1.747084269731829,False
-2.8786407,3.7470842697318005,False
-3.085783,3.7470842697318005,False
-3.0976737,3.7470842697318005,False
-3.4867783,3.7470842697318005,False
-2.9668007,1.2823972190475956,False
-3.1702192,1.2823972190475956,False
-3.3484735,1.2823972190475388,False
-3.345513,1.2823972190475956,False
-3.2678008,1.2823972190475956,False
-3.3265371,1.2823972190475956,False
-3.1830904,1.2823972190475956,False
-3.3512359,1.2823972190475388,False
-3.338528,1.2823972190475388,False
-3.2627156,1.2823972190475956,False
-3.3252983,1.2823972190475388,False
-3.2532816,1.2823972190475956,False
-3.4145112,1.2823972190475956,False
-3.2668097,1.2823972190475388,False
-3.2809522,1.2823972190475956,False
-3.3701203,1.2823972190475388,False
-3.344013,1.2823972190475388,False
-3.3554323,1.2823972190475956,False
-3.285455,1.2823972190475388,False
-3.2872648,1.2823972190475388,False
-3.27106,1.2823972190475956,False
-3.422707,0.4070012849162197,False
-3.6187773,0.40700128491619125,False
-3.592211,0.407001284916106,False
-3.5624402,0.407001284916106,False
-3.4535232,2.5911988633333465,False
-3.3274164,2.5911988633333465,False
-1.9218388,2.591198863333318,False
-2.5951855,1.591198863333318,False
-3.6466198,1.591198863333318,False
-3.3130543,1.5911988633333465,False
-2.5245972,2.591198863333318,False
-3.7681696,1.591198863333318,False
-3.2523732,1.591198863333318,False
-3.6775866,2.591198863333318,False
-3.1576211,2.5911988633333465,False
-3.4819934,2.5911988633333465,False
-3.0903711,1.591198863333318,False
-3.657145,2.591198863333318,False
-3.5247245,1.5911988633333465,False
-3.4835896,2.5911988633333465,False
-3.447948,1.591198863333318,False
-3.6215065,2.591198863333318,False
-3.6003385,1.591198863333318,False
-3.6641362,2.591198863333318,False
-3.598303,2.591198863333318,False
-3.5358827,2.591198863333318,False
-3.3224933,1.5911988633333465,False
-2.87352,2.591198863333318,False
-3.3375401,2.591198863333318,False
-3.147797,2.5911988633333465,False
-3.1593108,1.591198863333318,False
-2.296383,1.591198863333318,False
-3.928567,2.5911988633333465,False
-3.5120373,2.5911988633333465,False
-3.428694,2.591198863333318,False
-3.3728614,2.591198863333318,False
-3.8801715,1.591198863333318,False
-3.272156,2.591198863333318,False
-3.2752912,2.5911988633333465,False
-3.7772264,2.5911988633333465,False
-3.3107333,2.5911988633333465,False
-3.2844474,2.5911988633333465,False
-3.4285436,2.5911988633333465,False
-3.154808,2.5911988633333465,False
-3.5488598,2.591198863333318,False
-3.8746798,1.5911988633333465,False
-3.34081,1.5911988633333465,False
-3.531462,1.5911988633333465,False
-3.373561,2.591198863333318,False
-3.6131763,2.5911988633333465,False
-3.6580892,1.591198863333318,False
-3.3942037,1.591198863333318,False
-3.431469,2.591198863333318,False
-3.0176315,0.5911988633333465,False
-3.2943408,1.5911988633333465,False
-3.8350546,2.591198863333318,False
-3.6025167,1.591198863333318,False
-3.2056916,2.591198863333318,False
-3.9143317,1.591198863333318,False
-3.2032232,2.5911988633333465,False
-3.180758,2.591198863333318,False
-2.416767,2.5911988633333465,False
-3.535428,1.5911988633333465,False
-3.7969596,2.591198863333318,False
-3.40404,1.591198863333318,False
-2.4916408,1.591198863333318,False
-3.4641776,2.5911988633333465,False
-3.0137894,2.591198863333318,False
-3.3767598,1.5911988633333465,False
-3.011159,1.5911988633333465,False
-3.4529243,2.591198863333318,False
-2.763842,1.5911988633333465,False
-3.5946858,2.591198863333318,False
-3.3225563,2.5911988633333465,False
-3.6189787,2.5911988633333465,False
-3.115367,1.2317824186764028,False
-2.4763682,1.2317824186764028,False
-2.6889174,1.2317824186764028,False
-2.952962,2.231782418676403,False
-2.9265423,1.7682175813235972,False
-2.900496,2.768217581323597,False
-2.3843794,1.2317824186764028,False
-2.811427,1.231782418676346,False
-3.263403,1.2317824186764028,False
-3.1553051,1.2317824186763744,False
-3.115646,1.2317824186764028,False
-3.4239728,1.2317824186764028,False
-3.5477705,3.768217581323597,False
-2.9336634,0.23178241867634597,False
-2.8691483,1.231782418676346,False
-3.169734,1.2317824186763744,False
-3.3220263,0.2317824186763744,False
-3.121664,1.231782418676346,False
-3.0698452,0.2317824186764028,False
-3.3188996,0.23178241867634597,False
-2.6642787,1.2317824186764028,False
-2.9247577,1.2317824186764028,False
-2.9557443,1.2317824186764028,False
-2.9119465,1.2317824186763744,False
-3.3571024,1.7682175813235972,False
-3.2926977,1.2317824186764028,False
-2.458752,1.2317824186764028,False
-3.144677,1.2317824186763744,False
-3.4006693,1.2317824186763744,False
-3.0525389,1.2317824186764028,False
-2.6724687,1.231782418676346,False
-2.9444892,1.2317824186764028,False
-3.0820146,1.231782418676346,False
-3.1012487,1.2317824186763744,False
-1.6882048,1.231782418676346,False
-3.1607196,1.2317824186764028,False
-2.080528,1.2317824186763744,False
-3.0502825,1.231782418676346,False
-3.2534287,1.231782418676346,False
-2.9638677,1.768217581323654,False
-3.058282,1.2317824186764028,False
-2.55474,2.768217581323597,False
-2.0595644,1.2317824186764028,False
-3.0468678,1.2317824186764028,False
-3.2280924,1.231782418676346,False
-2.9616933,1.2317824186763744,False
-3.0232236,1.2317824186764028,False
-3.2034438,1.2317824186764028,False
-3.0665357,1.231782418676346,False
-3.0220385,1.2317824186764028,False
-3.105807,2.768217581323597,False
-3.020733,1.2317824186763744,False
-2.6625586,1.231782418676346,False
-2.4411535,1.2317824186764028,False
-3.397822,1.2317824186764028,False
-2.6576993,1.7682175813235972,False
-3.1607172,1.231782418676346,False
-3.0761855,1.2317824186764028,False
-3.4065719,1.231782418676346,False
-3.084959,1.2317824186763744,False
-2.8176384,0.2317824186764028,False
-2.5097983,1.231782418676346,False
-1.665057,1.2317824186764028,False
-2.557524,1.2317824186763744,False
-3.5387375,2.923028261171197,False
-2.7302134,1.9230282611712255,False
-3.2831895,1.9230282611712255,False
-3.7326503,3.9230282611712255,False
-3.6374109,2.9230282611712255,False
-3.326229,1.9230282611712255,False
-3.145838,1.9230282611712255,False
-3.5823016,3.9230282611712823,False
-3.4737284,1.9230282611712255,False
-3.4345179,1.9230282611712255,False
-3.6128323,1.9230282611712255,False
-3.9021227,1.9230282611712255,False
-3.6903892,2.9230282611712255,False
-2.6849844,1.9230282611712255,False
-3.384136,1.9230282611712255,False
-2.6973147,1.9230282611712255,False
-3.7377236,2.9230282611712255,False
-3.4568994,2.9230282611712255,False
-3.235131,1.9230282611712255,False
-2.7809186,3.9230282611712823,False
-3.3957193,2.9230282611712255,False
-3.5984628,2.9230282611712255,False
-3.1327949,1.9230282611712255,False
-3.1343176,1.9230282611712255,False
-3.4545782,1.9230282611712255,False
-2.9737825,1.9230282611712255,False
-3.4892037,1.9230282611712255,False
-3.0421076,1.9230282611712823,False
-2.8194408,1.9230282611712255,False
-3.1381636,1.9230282611712255,False
-3.092556,2.9230282611712255,False
-3.1147096,2.9230282611712255,False
-3.7233307,1.923028261171197,False
-3.6005015,1.9230282611712255,False
-3.4817848,2.9230282611712823,False
-3.317892,3.9230282611712255,False
-3.5686045,3.9230282611712255,False
-3.5424957,1.9230282611712255,False
-3.5239553,1.9230282611712255,False
-3.6336825,1.9230282611712255,False
-3.910381,3.9230282611712255,False
-3.101013,1.9230282611712255,False
-3.1274273,1.9230282611712823,False
-3.5641851,2.9230282611712255,False
-3.5337484,1.9230282611712823,False
-3.7018802,2.9230282611712255,False
-3.1206043,2.9230282611712255,False
-3.4764352,2.9230282611712255,False
-3.3142495,1.9230282611712255,False
-3.9385622,2.9230282611712255,False
-3.5417032,1.9230282611712823,False
-3.543356,2.9230282611712255,False
-3.6484542,2.9230282611712255,False
-3.5737882,1.9230282611712255,False
-3.8893635,2.9230282611712255,False
-2.581004,1.9230282611712255,False
-3.3528628,1.9230282611712823,False
-3.6302369,1.9230282611712255,False
-3.1220524,1.9230282611712255,False
-3.817111,1.9230282611712255,False
-3.6827178,1.9230282611712255,False
-3.5470617,2.9230282611712255,False
-3.2631588,1.9230282611712823,False
-3.3383245,1.9230282611712255,False
-2.9955919,1.9230282611712255,False
-2.8016858,1.923028261171197,False
-3.2449749,1.9230282611712255,False
-3.3889406,2.9230282611712255,False
-2.7254453,2.9230282611712255,False
-2.41134,0.503299248895047,False
-3.4777913,1.503299248895047,False
-3.7513726,0.503299248895047,False
-3.5982363,0.503299248895047,False
-3.911622,1.503299248895047,False
-3.3955882,0.503299248895047,False
-3.8622565,1.503299248895047,False
-3.485402,0.503299248895047,False
-3.3919854,0.503299248895047,False
-2.783839,0.503299248895047,False
-3.6087785,0.5032992488950754,False
-3.198125,0.503299248895047,False
-3.6371233,0.503299248895047,False
-3.8871162,1.5032992488950754,False
-3.563517,0.503299248895047,False
-3.6918468,0.503299248895047,False
-3.6063511,0.503299248895047,False
-3.9009404,1.503299248895047,False
-3.7847672,1.5032992488950754,False
-3.364472,0.503299248895047,False
-3.9872386,1.503299248895047,False
-3.4126863,0.5032992488951038,False
-3.8230288,1.503299248895047,False
-3.6842341,0.5032992488950754,False
-4.180797,2.503299248895047,False
-4.097613,2.503299248895047,False
-3.7441118,0.503299248895047,False
-3.8637817,2.503299248895047,False
-4.1851563,1.503299248895047,False
-3.126946,0.503299248895047,False
-3.5964272,1.5032992488950185,False
-3.4799476,0.503299248895047,False
-3.9178357,1.503299248895047,False
-3.6042404,0.503299248895047,False
-3.7934835,1.5032992488950754,False
-3.755208,0.503299248895047,False
-2.9476333,0.503299248895047,False
-3.772626,1.503299248895047,False
-3.0385518,0.5032992488950754,False
-3.2182214,0.503299248895047,False
-3.9702334,2.503299248895047,False
-3.6901226,0.503299248895047,False
-3.632735,0.503299248895047,False
-3.8410041,1.503299248895047,False
-3.1126878,0.503299248895047,False
-3.8433094,1.503299248895047,False
-3.3332033,1.5032992488950754,False
-3.5938327,0.503299248895047,False
-3.2776937,0.503299248895047,False
-3.5282533,0.503299248895047,False
-3.2767272,0.503299248895047,False
-3.3676736,0.503299248895047,False
-3.5879424,0.5032992488950754,False
-3.8915472,1.503299248895047,False
-3.6568465,0.503299248895047,False
-3.7272284,1.503299248895047,False
-3.4977283,1.503299248895047,False
-4.046961,1.503299248895047,False
-3.0969293,0.503299248895047,False
-3.7600565,0.503299248895047,False
-3.4137714,0.503299248895047,False
-3.6538305,0.503299248895047,False
-2.5224452,2.8536861597417555,False
-3.1262865,1.8536861597416987,False
-3.2506168,2.8536861597417555,False
-3.4700866,2.853686159741642,False
-2.8362951,2.8536861597417555,False
-3.3966224,2.8536861597417555,False
-3.3099337,2.8536861597416987,False
-3.3112376,2.8536861597416987,False
-3.55605,2.8536861597416987,False
-3.553126,2.8536861597416987,False
-3.242225,2.8536861597416987,False
-3.226079,2.8536861597416987,False
-3.6673648,2.8536861597416987,False
-3.492593,1.8536861597417555,False
-3.062771,2.8536861597417555,False
-3.452998,1.8536861597417555,False
-3.6368475,1.8536861597416987,False
-3.3442137,2.8536861597417555,False
-3.4768116,1.8536861597416987,False
-2.9961183,2.8536861597416987,False
-3.1987941,0.8536861597416987,False
-3.7070007,1.8536861597416987,False
-3.2796314,2.8536861597417555,False
-3.7051249,0.8536861597416987,False
-3.364278,2.8536861597416987,False
-3.417748,2.8536861597416987,False
-3.171064,2.8536861597417555,False
-3.5584798,1.8536861597417555,False
-3.2507784,0.1463138402583013,False
-3.3564143,1.8536861597416987,False
-3.1738045,2.8536861597416987,False
-3.508753,1.8536861597416987,False
-3.5520556,0.8536861597416987,False
-3.318882,2.8536861597416987,False
-3.4408221,1.8536861597416987,False
-3.4306617,2.8536861597416987,False
-3.3467326,2.8536861597417555,False
-3.3257465,2.8536861597417555,False
-3.4945576,1.8536861597417555,False
-3.4604084,2.8536861597417555,False
-3.4976542,0.8536861597416987,False
-3.6034083,2.8536861597416987,False
-3.4611664,2.8536861597416987,False
-3.4563222,2.8536861597417555,False
-3.3225563,1.8536861597416987,False
-3.6096256,2.8536861597416987,False
-3.6204848,1.8536861597416987,False
-3.1827908,2.8536861597416987,False
-3.4720552,2.8536861597416987,False
-2.7233644,2.8536861597416987,False
-3.3070827,0.1463138402583013,False
-3.6736977,1.8536861597416987,False
-3.1814306,2.8536861597416987,False
-3.4966807,2.8536861597416987,False
-3.1158621,0.8536861597416987,False
-3.4934802,2.8536861597416987,False
-3.6205199,2.8536861597416987,False
-3.4653842,0.8487544323104999,False
-3.3317337,0.151245567689557,False
-2.7912796,2.848754432310443,False
-2.2191513,0.15124556768950015,False
-3.6193268,0.151245567689557,False
-3.4870722,0.151245567689557,False
-2.7270858,0.151245567689557,False
-3.4236758,0.151245567689557,False
-3.9071956,0.151245567689557,False
-3.6041567,0.151245567689557,False
-3.9325695,0.15124556768950015,False
-3.8484516,0.848754432310443,False
-4.205985,0.151245567689557,False
-3.4462879,2.848754432310443,False
-3.7924583,0.151245567689557,False
-4.049196,0.151245567689557,False
-3.856235,0.151245567689557,False
-3.7678359,0.151245567689557,False
-3.7665236,0.8487544323104999,False
-2.3439355,0.151245567689557,False
-3.587007,0.151245567689557,False
-3.5508225,0.848754432310443,False
-3.27591,0.848754432310443,False
-3.881895,0.848754432310443,False
-4.005182,0.848754432310443,False
-4.06178,2.848754432310443,False
-3.5058694,0.151245567689557,False
-3.801072,0.848754432310443,False
-3.8961298,2.848754432310443,False
-3.7571194,0.848754432310443,False
-3.943811,0.848754432310443,False
-4.027693,0.8487544323104999,False
-4.0477986,0.15124556768950015,False
-3.9649804,1.848754432310443,False
-3.8900518,2.848754432310443,False
-3.65324,0.151245567689557,False
-3.518606,0.151245567689557,False
-3.75195,0.848754432310443,False
-4.140313,1.848754432310443,False
-3.2799294,0.848754432310443,False
-3.935219,0.848754432310443,False
-3.73803,0.151245567689557,False
-3.4959893,0.848754432310443,False
-3.256011,0.151245567689557,False
-3.8857355,0.848754432310443,False
-3.7427595,0.151245567689557,False
-3.441723,0.151245567689557,False
-3.9565878,0.15124556768950015,False
-3.899997,0.151245567689557,False
-2.4076042,0.151245567689557,False
-3.848868,2.848754432310443,False
-3.7338703,2.848754432310443,False
-3.024848,2.8487544323105,False
-4.0416145,0.848754432310443,False
-3.45005,2.848754432310443,False
-4.189575,2.848754432310443,False
-3.2663438,0.151245567689557,False
-3.327622,2.848754432310443,False
-3.772011,0.848754432310443,False
-3.776275,0.15124556768950015,False
-4.07248,0.8487544323104999,False
-4.033258,0.151245567689557,False
-3.356047,0.15124556768950015,False
-3.413767,0.151245567689557,False
-3.9796007,2.848754432310443,False
-3.5689173,0.4074579668049978,False
-4.0029993,0.40745796680494095,False
-2.6387172,0.4074579668049978,False
-4.128564,0.40745796680494095,False
-4.004596,0.592542033195059,False
-2.618353,0.4074579668049978,False
-4.034091,1.5925420331950022,False
-3.3716424,1.5925420331950022,False
-4.2020755,0.4074579668049978,False
-3.8481197,0.4074579668049978,False
-3.2692184,1.411311852337974,False
-3.7276645,1.411311852337974,False
-3.720085,1.4113118523379171,False
-3.648894,1.411311852337974,False
-3.7418716,1.411311852337974,False
-3.8989198,1.411311852337974,False
-3.9088256,1.411311852337974,False
-2.1229093,1.4113118523380024,False
-4.035843,1.4113118523379171,False
-3.5209887,1.411311852337974,False
-3.8407962,1.4113118523379171,False
-3.7944188,1.411311852337974,False
-3.7257333,1.411311852337974,False
-3.6080287,1.411311852337974,False
-3.5716002,1.411311852337974,False
-3.5777543,1.411311852337974,False
-3.616771,1.411311852337974,False
-3.9398935,1.4113118523380024,False
-3.1156254,1.411311852337974,False
-3.345592,1.411311852337974,False
-2.9979265,1.4113118523379171,False
-3.6289628,1.4113118523379171,False
-3.9118884,1.411311852337974,False
-3.407545,1.4113118523379171,False
-2.8189178,2.257468932051296,False
-3.205019,5.2574689320512675,False
-2.773058,0.7425310679487325,False
-3.0361383,2.2574689320512675,False
-2.9230006,5.257468932051296,False
-3.193407,5.2574689320512675,False
-2.92328,2.257468932051296,False
-3.0957966,5.2574689320512675,False
-2.6789446,2.257468932051296,False
-1.6625742,6.257468932051296,False
-3.2519677,6.257468932051296,False
-2.8871834,5.2574689320512675,False
-3.8574412,7.257468932051296,False
-2.7415826,5.2574689320512675,False
-2.1902835,4.2574689320512675,False
-2.9496696,6.257468932051239,False
-2.7098598,2.257468932051239,False
-3.6273632,3.5204095114638108,False
-3.7796853,3.5204095114638676,False
-3.3591497,3.5204095114638108,False
-2.9889903,3.520409511463839,False
-3.404825,3.5204095114638108,False
-3.3943627,3.5204095114638676,False
-2.934142,3.520409511463839,False
-3.1282928,3.5204095114638676,False
-2.9917247,3.5204095114638108,False
-3.2938826,1.7010288009049646,False
-3.0430086,1.701028800904993,False
-3.1972146,0.298971199095007,False
-3.5939639,0.29897119909503544,False
-3.5000572,0.298971199095007,False
-3.8493109,2.7010288009050214,False
-2.9861546,1.7010288009049646,False
-3.1862218,1.701028800904993,False
-2.5198982,1.701028800904993,False
-3.146422,0.298971199095007,False
-3.5795693,0.29897119909503544,False
-2.8700757,1.7010288009049646,False
-3.2838793,0.298971199095007,False
-2.7497284,1.701028800904993,False
-3.4438255,0.298971199095007,False
-3.3228967,0.298971199095007,False
-3.9819286,0.29897119909503544,False
-3.2678607,1.7010288009049646,False
-3.3359807,0.298971199095007,False
-3.250465,0.298971199095007,False
-3.654603,1.2065226536995226,False
-3.5376084,1.2065226536994942,False
-3.7041814,1.2065226536995226,False
-3.5693076,1.2065226536994942,False
-4.0617657,1.2065226536995226,False
-3.169435,1.2065226536995226,False
-2.9708226,1.2065226536995226,False
-3.901014,4.206522653699494,False
-3.653063,2.2065226536995226,False
-3.790757,1.2065226536995226,False
-3.6657252,1.2065226536995226,False
-3.9016845,3.206522653699494,False
-3.7341738,2.2065226536995226,False
-3.6645577,1.2065226536995226,False
-3.6518803,1.2065226536995226,False
-3.6702147,1.2065226536995226,False
-3.802692,1.2065226536995226,False
-3.122621,1.2065226536994942,False
-3.2521553,1.206522653699551,False
-3.5915618,1.2065226536994942,False
-3.8350322,1.2065226536995226,False
-3.734253,1.2065226536994942,False
-2.0543668,1.206522653699551,False
-3.8722413,1.2065226536995226,False
-2.3783436,0.5607992625280644,False
-2.6144013,0.560799262528036,False
-3.457403,2.5607992625280644,False
-3.2751923,2.5607992625280644,False
-2.9281821,2.560799262528036,False
-3.2110527,0.560799262528036,False
-2.1885712,0.5607992625280644,False
-2.295342,2.560799262528036,False
-2.8793616,0.560799262528036,False
-2.2140102,5.4392007374719356,False
-2.970305,0.560799262528036,False
-2.4811409,0.5607992625280644,False
-1.3956107,2.5607992625280644,False
-3.213125,0.560799262528036,False
-2.5117574,0.560799262528036,False
-2.69144,2.560799262528036,False
-2.797274,2.560799262528036,False
-3.1892781,2.560799262528036,False
-3.0067477,0.5607992625280644,False
-2.213858,0.560799262528036,False
-2.3485112,0.560799262528036,False
-3.4267986,0.5851684004550748,False
-2.140464,0.4148315995449252,False
-3.0843184,0.5851684004550748,False
-2.722866,0.5851684004550748,False
-2.2581072,3.585168400455075,False
-3.4579768,1.4148315995449252,False
-3.2401404,0.4148315995449252,False
-3.230216,1.4148315995449252,False
-2.306569,3.585168400455103,False
-3.130879,1.4148315995449252,False
-2.2353237,1.4148315995449252,False
-2.0204382,1.4148315995449252,False
-3.0051136,0.4148315995449252,False
-3.1649013,2.585168400455075,False
-3.1482632,1.4148315995449252,False
-1.8382878,3.585168400455103,False
